id,match,match_label,set,set_label,clue,solution,right,wrong,right_team,right_team_label,wrong_team,wrong_team_label,#
1,1,S01E01: Lapsed Psychologists [18 | 12] Knitters,1,Dishes made using eggs,MRN G,MERINGUE,"[4,5]",[],2,Knitters,,,1
4628,351,S16E11: Whitcombes [15 | 22] Severns,1293,They have long arms,TY SNF RY,TYSON FURY,[759],[],285,Severns,,,3
4629,351,S16E11: Whitcombes [15 | 22] Severns,1293,They have long arms,T HLW,THE LAW,[761],[],285,Severns,,,4
4630,351,S16E11: Whitcombes [15 | 22] Severns,1294,Chapter titles from 'Charlie and the Chocolate Factory',THG LDNT CKTS,THE GOLDEN TICKETS,"[754,755]",[],283,Whitcombes,,,1
4631,351,S16E11: Whitcombes [15 | 22] Severns,1294,Chapter titles from 'Charlie and the Chocolate Factory',THM PLM PS,THE OOMPA-LOOMPAS,[761],[],285,Severns,,,2
4632,351,S16E11: Whitcombes [15 | 22] Severns,1294,Chapter titles from 'Charlie and the Chocolate Factory',GST SGL PGS PTHPP,AUGUSTUS GLOOP GOES UP THE PIPE,[],"[754,759]",,,283,Whitcombes,3
4633,351,S16E11: Whitcombes [15 | 22] Severns,1294,Chapter titles from 'Charlie and the Chocolate Factory',THFM LYBGN STS TRV,THE FAMILY BEGINS TO STARVE,[754],[760],283,Whitcombes,285,Severns,4
4634,351,S16E11: Whitcombes [15 | 22] Severns,1295,Scientists and an element they discovered,H NR YCV ND SHN DHY DRGN,HENRY CAVENDISH AND HYDROGEN,[753],[],283,Whitcombes,,,1
4635,351,S16E11: Whitcombes [15 | 22] Severns,1295,Scientists and an element they discovered,JS PHP RS TL YNDX YGN,JOSEPH PRIESTLEY AND OXYGEN,[755],[],283,Whitcombes,,,2
4636,352,S16E12: Colleagues [21 | 17] Sandy Shores,1296,Paintings found in the National Gallery,THR KBYV NS,THE ROKEBY VENUS,[772],[],289,Sandy Shores,,,1
4637,352,S16E12: Colleagues [21 | 17] Sandy Shores,1296,Paintings found in the National Gallery,THFG HTNGT MRR,THE FIGHTING TEMERAIRE,[772],[],289,Sandy Shores,,,2
4638,352,S16E12: Colleagues [21 | 17] Sandy Shores,1296,Paintings found in the National Gallery,THH YWN,THE HAY WAIN,[772],[],289,Sandy Shores,,,3
4639,352,S16E12: Colleagues [21 | 17] Sandy Shores,1296,Paintings found in the National Gallery,SNFL WRS,SUNFLOWERS,[772],[],289,Sandy Shores,,,4
4640,352,S16E12: Colleagues [21 | 17] Sandy Shores,1297,They refer to themselves in the 3rd person,THR CK,THE ROCK,[767],[],287,Colleagues,,,1
4641,352,S16E12: Colleagues [21 | 17] Sandy Shores,1297,They refer to themselves in the 3rd person,G L LM,GOLLUM,[772],[],289,Sandy Shores,,,2
4642,352,S16E12: Colleagues [21 | 17] Sandy Shores,1297,They refer to themselves in the 3rd person,H RC LPR T,HERCULE POIROT,[767],[],287,Colleagues,,,3
4643,352,S16E12: Colleagues [21 | 17] Sandy Shores,1297,They refer to themselves in the 3rd person,JL SC SR,JULIUS CAESAR,[772],[],289,Sandy Shores,,,4
4644,352,S16E12: Colleagues [21 | 17] Sandy Shores,1298,Latin phrases used in English,BNF D,BONA FIDE,[767],[],287,Colleagues,,,1
4645,352,S16E12: Colleagues [21 | 17] Sandy Shores,1298,Latin phrases used in English,CVTM PTR,CAVEAT EMPTOR,[772],[],289,Sandy Shores,,,2
4646,352,S16E12: Colleagues [21 | 17] Sandy Shores,1298,Latin phrases used in English,DNS M,AD NAUSEAM,[765],[],287,Colleagues,,,3
4647,352,S16E12: Colleagues [21 | 17] Sandy Shores,1298,Latin phrases used in English,PSF CT,IPSO FACTO,[772],[],289,Sandy Shores,,,4
4648,352,S16E12: Colleagues [21 | 17] Sandy Shores,1299,Famous lines with a repeated first word,TYG RTY GRBR NN GBR GHT,TYGER TYGER BURNING BRIGHT,[],[],,,,,1
4649,353,S16E13: Whodunnits [20 | 21] Corkscrews,1300,Rhyming synonyms,RD NDC RD,RUDE AND CRUDE,[],[],,,,,1
4650,353,S16E13: Whodunnits [20 | 21] Corkscrews,1300,Rhyming synonyms,WH RLN DT WRL,WHIRL AND TWIRL,[736],[],277,Whodunnits,,,2
4651,353,S16E13: Whodunnits [20 | 21] Corkscrews,1300,Rhyming synonyms,JBB RNG NDB LBBR NG,JABBERING AND BLABBERING,[737],[],277,Whodunnits,,,3
4652,353,S16E13: Whodunnits [20 | 21] Corkscrews,1300,Rhyming synonyms,LGH T NND BR GHTN,LIGHTEN AND BRIGHTEN,[736],[],277,Whodunnits,,,4
4653,353,S16E13: Whodunnits [20 | 21] Corkscrews,1301,Rhyming antonyms,TL LND SM LL,TALL AND SMALL,"[737,738]",[],277,Whodunnits,,,1
4654,353,S16E13: Whodunnits [20 | 21] Corkscrews,1301,Rhyming antonyms,SCR W NYN DBR WNY,SCRAWNY AND BRAWNY,[732],[],275,Corkscrews,,,2
4655,353,S16E13: Whodunnits [20 | 21] Corkscrews,1301,Rhyming antonyms,VRTN DCVR T,OVERT AND COVERT,"[730,732]",[],275,Corkscrews,,,3
4656,353,S16E13: Whodunnits [20 | 21] Corkscrews,1301,Rhyming antonyms,TH RND NT HR,EITHER AND NEITHER,[737],[],277,Whodunnits,,,4
4657,353,S16E13: Whodunnits [20 | 21] Corkscrews,1302,Films set in what is now the past,B LDRN NR,BLADE RUNNER,[736],[],277,Whodunnits,,,1
4658,353,S16E13: Whodunnits [20 | 21] Corkscrews,1302,Films set in what is now the past,WS TW RLD,WESTWORLD,"[736,737]",[],277,Whodunnits,,,2
4659,353,S16E13: Whodunnits [20 | 21] Corkscrews,1302,Films set in what is now the past,SC PFRM NW Y RK,ESCAPE FROM NEW YORK,"[736,737]",[],277,Whodunnits,,,3
4660,353,S16E13: Whodunnits [20 | 21] Corkscrews,1302,Films set in what is now the past,THR NNN GM N,THE RUNNING MAN,[737],[],277,Whodunnits,,,4
4661,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1304,People associated with their footwear,MC HLJR DN,MICHAEL JORDAN,[740],[],278,Sliders,,,1
4662,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1304,People associated with their footwear,ML DMR CS,IMELDA MARCOS,[301],[],280,Puzzle Hunters,,,2
4663,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1304,People associated with their footwear,DR TH YGL,DOROTHY GALE,[740],[],278,Sliders,,,3
4664,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1304,People associated with their footwear,DKFW LL NG TN,DUKE OF WELLINGTON,[739],[],278,Sliders,,,4
4665,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1305,Office supplies and what they symbolise on a computer,PP RCL PNDTT CHM NT,PAPERCLIP AND ATTACHMENT,[301],[],280,Puzzle Hunters,,,1
4666,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1305,Office supplies and what they symbolise on a computer,FLP PYDSK NDSV,FLOPPY DISK AND SAVE,[739],[],278,Sliders,,,2
4667,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1305,Office supplies and what they symbolise on a computer,SCSS RSND CT,SCISSORS AND CUT,[301],[],280,Puzzle Hunters,,,3
4668,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1305,Office supplies and what they symbolise on a computer,CL PBR DNDP ST,CLIPBOARD AND PASTE,[301],[],280,Puzzle Hunters,,,4
4669,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1306,Fables by Aesop,TH TR TS ND TH HR,THE TORTOISE AND THE HARE,[746],[],280,Puzzle Hunters,,,1
4670,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1306,Fables by Aesop,THB YW HCR DW LF,THE BOY WHO CRIED WOLF,[301],[],280,Puzzle Hunters,,,2
4671,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1306,Fables by Aesop,TH GST HTL DT HG LDN GGS,THE GOOSE THAT LAID THE GOLDEN EGGS,[739],[],278,Sliders,,,3
4672,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1306,Fables by Aesop,TH NTN DT HF LY,THE ANT AND THE FLY,[739],[],278,Sliders,,,4
4673,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1307,Buildings with a dome,SNTP LSC TH DRL,SAINT PAUL'S CATHEDRAL,[745],[],280,Puzzle Hunters,,,1
4674,354,S16E14: Sliders [20 | 11] Puzzle Hunters,1307,Buildings with a dome,TJM HL,TAJ MAHAL,[741],[],278,Sliders,,,2
4675,355,S16E15: Barons [13 | 19] Dungeon Masters,1308,"Things 'Only Connect' viewers like, according to YouGov",J HNC PRCL RK,JOHN COOPER CLARKE,[758],[],284,Dungeon Masters,,,1
4676,355,S16E15: Barons [13 | 19] Dungeon Masters,1308,"Things 'Only Connect' viewers like, according to YouGov",LND NRS HRG BYC LB,LONDON IRISH RUGBY CLUB,[752],[],282,Barons,,,2
4677,355,S16E15: Barons [13 | 19] Dungeon Masters,1308,"Things 'Only Connect' viewers like, according to YouGov",R NM G RTT,RENE MAGRITTE,[756],[],284,Dungeon Masters,,,3
4678,355,S16E15: Barons [13 | 19] Dungeon Masters,1308,"Things 'Only Connect' viewers like, according to YouGov",THJ M P,THE JUMP,[750],[],282,Barons,,,4
4679,355,S16E15: Barons [13 | 19] Dungeon Masters,1309,They have two soft Gs,GN L GY,GENEALOGY,[756],[],284,Dungeon Masters,,,1
4680,355,S16E15: Barons [13 | 19] Dungeon Masters,1309,They have two soft Gs,GN GR,GINGER,[752],[],282,Barons,,,2
4681,355,S16E15: Barons [13 | 19] Dungeon Masters,1309,They have two soft Gs,GR MNG YMN STS,GERMAN GYMNASTS,[758],[],284,Dungeon Masters,,,3
4682,355,S16E15: Barons [13 | 19] Dungeon Masters,1309,They have two soft Gs,GN GVT S,GINGIVITIS,[757],[],284,Dungeon Masters,,,4
4683,355,S16E15: Barons [13 | 19] Dungeon Masters,1310,Fairytales merged with musical acts,BT YNDT HB STB YS,BEAUTY AND THE BEASTIE BOYS,[758],[],284,Dungeon Masters,,,1
4684,355,S16E15: Barons [13 | 19] Dungeon Masters,1310,Fairytales merged with musical acts,THS NWQ NSFT HST NG,THE SNOW QUEENS OF THE STONE AGE,[756],[750],284,Dungeon Masters,282,Barons,2
4685,355,S16E15: Barons [13 | 19] Dungeon Masters,1310,Fairytales merged with musical acts,THFR GPR NCBS TR,THE FROG PRINCE BUSTER,[758],[752],284,Dungeon Masters,282,Barons,3
4686,355,S16E15: Barons [13 | 19] Dungeon Masters,1310,Fairytales merged with musical acts,JC KNDT HBN ST LKN GHDS,JACK AND THE BEANSTALKING HEADS,[],[],,,,,4
4687,356,S00E32: Edwards Family [24 | 19] Wrights,1311,Traditional accompaniments to Christmas turkey,CRN BR RYSC,CRANBERRY SAUCE,[128],[],291,Wrights,,,1
4688,356,S00E32: Edwards Family [24 | 19] Wrights,1311,Traditional accompaniments to Christmas turkey,C HS TNTS TFF NG,CHESTNUT STUFFING,"[128,129]",[],291,Wrights,,,2
4689,356,S00E32: Edwards Family [24 | 19] Wrights,1311,Traditional accompaniments to Christmas turkey,RG MN TS,ARGUMENTS,[],[],,,,,3
4690,356,S00E32: Edwards Family [24 | 19] Wrights,1311,Traditional accompaniments to Christmas turkey,S PR TS,SPROUTS (accepted SPIRITS),[186],[],290,Edwards Family,,,4
4691,356,S00E32: Edwards Family [24 | 19] Wrights,1312,Answers from this show,M LKM DS,MILKMAIDS,[187],[],290,Edwards Family,,,1
4692,356,S00E32: Edwards Family [24 | 19] Wrights,1312,Answers from this show,J SSN SN GS,JESUS IN SONGS,[187],[],290,Edwards Family,,,2
4693,356,S00E32: Edwards Family [24 | 19] Wrights,1312,Answers from this show,THT WGN TL MNF VRN,THE TWO GENTLEMEN OF VERONA,[187],[],290,Edwards Family,,,3
4694,356,S00E32: Edwards Family [24 | 19] Wrights,1312,Answers from this show,S P R T S,SPROUTS (accepted SPIRITS),"[127,128]",[],291,Wrights,,,4
4695,356,S00E32: Edwards Family [24 | 19] Wrights,1313,Community Chest cards in Monopoly,GTT FJ LFR,GET OUT OF JAIL FREE,[129],[],291,Wrights,,,1
4696,356,S00E32: Edwards Family [24 | 19] Wrights,1313,Community Chest cards in Monopoly,DVN CTG,ADVANCE TO GO,[186],[],290,Edwards Family,,,2
4697,356,S00E32: Edwards Family [24 | 19] Wrights,1313,Community Chest cards in Monopoly,YH VWNS CNDP RZNB TYC NTST,YOU HAVE WON SECOND PRIZE IN A BEAUTY CONTEST,[129],[],291,Wrights,,,3
4698,356,S00E32: Edwards Family [24 | 19] Wrights,1313,Community Chest cards in Monopoly,BN KRRRN YRF VR,BANK ERROR IN YOUR FAVOUR,[],[],,,,,4
4699,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1314,Book titles with roads in,THRD TWG NPR,THE ROAD TO WIGAN PIER,[556],[],292,Scunthorpe Scholars,,,1
4700,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1314,Book titles with roads in,THC RW RD,THE CROW ROAD,[557],[],292,Scunthorpe Scholars,,,2
4701,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1314,Book titles with roads in,THR DLSS TRVL LD,THE ROAD LESS TRAVELLED,[389],[],293,Oxonians,,,3
4702,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1314,Book titles with roads in,THLW LS SRDS,THE LAWLESS ROADS,[389],[],293,Oxonians,,,4
4703,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1315,They all feature Michael Palin,MCH LPL NNNRTH KR,MICHAEL PALIN IN NORTH KOREA,[391],[],293,Oxonians,,,1
4704,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1315,They all feature Michael Palin,MC HLPL NSN WRP,MICHAEL PALIN'S NEW EUROPE,[],[],,,,,2
4705,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1315,They all feature Michael Palin,PLT PLWT HMC HLP LN,POLE TO POLE WITH MICHAEL PALIN,[391],[],293,Oxonians,,,3
4706,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1315,They all feature Michael Palin,C LN GRS,CLANGERS,[558],[],292,Scunthorpe Scholars,,,4
4707,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1316,Things you can see from North to South on the East Coast mainline,RTH RS ST,ARTHUR'S SEAT,[391],[],293,Oxonians,,,1
4708,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1316,Things you can see from North to South on the East Coast mainline,LND SF RN,LINDISFARNE,[391],[],293,Oxonians,,,2
4709,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1316,Things you can see from North to South on the East Coast mainline,NG LFT HNR TH,ANGEL OF THE NORTH,[390],[],293,Oxonians,,,3
4710,357,S00E33: Scunthorpe Scholars [14 | 23] Oxonians,1316,Things you can see from North to South on the East Coast mainline,MRT SST DM,EMIRATES STADIUM,[],[],,,,,4
4711,358,S00E34: Medics [22 | 27] Gallifreyans,1317,"Words that mean ""Multicoloured""",T CHNC L R,TECHNICOLOUR,"[661,684]",[],294,Medics,,,1
4712,358,S00E34: Medics [22 | 27] Gallifreyans,1317,"Words that mean ""Multicoloured""",PLYC HR M TC,POLYCHROMATIC,"[359,684]",[],294,Medics,,,2
4713,358,S00E34: Medics [22 | 27] Gallifreyans,1317,"Words that mean ""Multicoloured""",SP C TRL,SPECTRAL,[396],[],295,Gallifreyans,,,3
4714,358,S00E34: Medics [22 | 27] Gallifreyans,1317,"Words that mean ""Multicoloured""",K LDSCP C,KALEIDOSCOPIC,[396],[],295,Gallifreyans,,,4
4715,358,S00E34: Medics [22 | 27] Gallifreyans,1318,Famous people who were doctors,GR MGR DN,GRAEME GARDEN,[395],[],295,Gallifreyans,,,1
4716,358,S00E34: Medics [22 | 27] Gallifreyans,1318,Famous people who were doctors,NT NC HKHV,ANTON CHEKHOV,[684],[],294,Medics,,,2
4717,358,S00E34: Medics [22 | 27] Gallifreyans,1318,Famous people who were doctors,SC RTS,SOCRATES,[684],[],294,Medics,,,3
4718,358,S00E34: Medics [22 | 27] Gallifreyans,1318,Famous people who were doctors,PLS NH,PAUL SINHA,[684],[],294,Medics,,,4
4719,358,S00E34: Medics [22 | 27] Gallifreyans,1319,"Phrases containing the word ""heart""",YN GTHRT,YOUNG AT HEART,[396],[],295,Gallifreyans,,,1
4720,358,S00E34: Medics [22 | 27] Gallifreyans,1319,"Phrases containing the word ""heart""",WT HL LM YHR TN DSL,WITH ALL MY HEART AND SOUL,[396],[],295,Gallifreyans,,,2
4721,358,S00E34: Medics [22 | 27] Gallifreyans,1319,"Phrases containing the word ""heart""",MNF TRMYW NHRT,(A) MAN AFTER MY OWN HEART,[396],[],295,Gallifreyans,,,3
4722,358,S00E34: Medics [22 | 27] Gallifreyans,1319,"Phrases containing the word ""heart""",TWR MST HCC KL SFM YH RT,IT WARMS THE COCKLES OF MY HEART,[],[],,,,,4
4723,358,S00E34: Medics [22 | 27] Gallifreyans,1320,Fictional doctors and the surnames of the actors who played them,STR NGL VN DSL LRS,STRANGELOVE AND SELLERS,[397],[],295,Gallifreyans,,,1
4724,359,S00E35: Festival Fans [20 | 21] Choristers,1321,Christmas Number Ones,RTP TT,REET PETITE,[317],[],296,Festival Fans,,,1
4725,359,S00E35: Festival Fans [20 | 21] Choristers,1321,Christmas Number Ones,RNT HFS TSTM LKM NNT HWST,ERNIE (THE FASTEST MILKMAN IN THE WEST),[697],[],297,Choristers,,,2
4726,359,S00E35: Festival Fans [20 | 21] Choristers,1321,Christmas Number Ones,LVS SGR LLS,I LOVE SAUSAGE ROLLS,[697],[],297,Choristers,,,3
4727,359,S00E35: Festival Fans [20 | 21] Choristers,1321,Christmas Number Ones,KL LNG NT HNM,KILLING IN THE NAME,[317],[],296,Festival Fans,,,4
4728,359,S00E35: Festival Fans [20 | 21] Choristers,1322,Musical idioms,D RMP BS NSS,DRUM UP BUSINESS,[],[318],,,296,Festival Fans,1
4729,359,S00E35: Festival Fans [20 | 21] Choristers,1322,Musical idioms,HR PNB TT,HARP ON ABOUT IT,[698],[],297,Choristers,,,2
4730,359,S00E35: Festival Fans [20 | 21] Choristers,1322,Musical idioms,H TTH RGH TNT,HIT THE RIGHT NOTE,[318],[],296,Festival Fans,,,3
4731,359,S00E35: Festival Fans [20 | 21] Choristers,1322,Musical idioms,BL WY RWNT RMPT,BLOW YOUR OWN TRUMPET,"[696,697]",[],297,Choristers,,,4
4732,359,S00E35: Festival Fans [20 | 21] Choristers,1323,Instructions given in dance hits,ST PCL LB RTN DLS TN,STOP COLLABORATE AND LISTEN,[696],[],297,Choristers,,,1
4733,359,S00E35: Festival Fans [20 | 21] Choristers,1323,Instructions given in dance hits,PSHP NP PLS HKT HTR,PUSH PINEAPPLE SHAKE THE TREE,[317],[698],296,Festival Fans,297,Choristers,2
4734,359,S00E35: Festival Fans [20 | 21] Choristers,1323,Instructions given in dance hits,PTY RHN DSPF RDT RT,PUT YOUR HANDS UP FOR DETROIT,[],[],,,,,3
4735,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1324,Lists of three,RC KPP RSCSS RS,"ROCK, PAPER, SCISSORS",[762],[],286,Après Skiers,,,1
4736,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1324,Lists of three,FRN DSR MNSC NTR YMN,"FRIENDS, ROMANS, COUNTRYMEN",[769],[],288,Polyhymnians,,,2
4737,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1324,Lists of three,LBR TGLTF RTRNT,"LIBERTÉ, ÉGALITÉ, FRATERNITÉ",[768],[],288,Polyhymnians,,,3
4738,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1324,Lists of three,GN GG NGGN,"GOING, GOING, GONE!",[769],[],288,Polyhymnians,,,4
4739,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1325,1985 films,BC KTT HF TR,BACK TO THE FUTURE,[769],[],288,Polyhymnians,,,1
4740,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1325,1985 films,CCN,COCOON,[769],[],288,Polyhymnians,,,2
4741,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1325,1985 films,STL MS FR,ST. ELMO'S FIRE,[762],[],286,Après Skiers,,,3
4742,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1325,1985 films,THB RKF STC LB,THE BREAKFAST CLUB,[763],[],286,Après Skiers,,,4
4743,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1326,They are red and yellow,MCD NL DSLG,MCDONALD'S LOGO,[768],[],288,Polyhymnians,,,1
4744,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1326,They are red and yellow,CN NCT FRP CS,CONNECT FOUR PIECES,[769],[],288,Polyhymnians,,,2
4745,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1326,They are red and yellow,FTB LLR FR SCR DS,FOOTBALL REFEREES' CARDS,[762],[769],286,Après Skiers,288,Polyhymnians,3
4746,360,S16E16: Après Skiers [19 | 12] Polyhymnians,1326,They are red and yellow,FL GFV TNM,FLAG OF VIETNAM,[762],[],286,Après Skiers,,,4
4747,361,S16E17: Whodunnits [26 | 15] Walruses,1327,Replacement bus service,STRNG RS NBS,STRANGERS ON A BUS,[737],[],277,Whodunnits,,,1
4748,361,S16E17: Whodunnits [26 | 15] Walruses,1327,Replacement bus service,LS TBS TCL RK SVLL,LAST BUS TO CLARKSVILLE,[749],[],281,Walruses,,,2
4749,361,S16E17: Whodunnits [26 | 15] Walruses,1327,Replacement bus service,MDNG HT BSTG RG,MIDNIGHT BUS TO GEORGIA,[737],[],277,Whodunnits,,,3
4750,361,S16E17: Whodunnits [26 | 15] Walruses,1327,Replacement bus service,HW TBSY RDR GN,HOW TO BUS YOUR DRAGON,[737],[],277,Whodunnits,,,4
4751,361,S16E17: Whodunnits [26 | 15] Walruses,1328,Tri-atomic molecules,CR BND XD,CARBON DIOXIDE,[748],[],281,Walruses,,,1
4752,361,S16E17: Whodunnits [26 | 15] Walruses,1328,Tri-atomic molecules,HY DR GNC YND,HYDROGEN CYANIDE,[737],[],277,Whodunnits,,,2
4753,361,S16E17: Whodunnits [26 | 15] Walruses,1328,Tri-atomic molecules,ZN,OZONE,"[736,737,738]","[747,748]",277,Whodunnits,281,Walruses,3
4754,361,S16E17: Whodunnits [26 | 15] Walruses,1328,Tri-atomic molecules,WTR,WATER,[738],[],277,Whodunnits,,,4
4755,361,S16E17: Whodunnits [26 | 15] Walruses,1329,Consecutive days,HLL WNN DLLS NTSDY,HALLOWE'EN AND ALL SAINTS' DAY,[749],[],281,Walruses,,,1
4756,361,S16E17: Whodunnits [26 | 15] Walruses,1329,Consecutive days,YST RDYN DT DY,YESTERDAY AND TODAY,[737],[],277,Whodunnits,,,2
4757,361,S16E17: Whodunnits [26 | 15] Walruses,1329,Consecutive days,BST LLD YNDS NTSW TH NSDY,BASTILLE DAY AND SAINT SWITHIN'S DAY,[737],[],277,Whodunnits,,,3
4758,361,S16E17: Whodunnits [26 | 15] Walruses,1329,Consecutive days,JDN DVND RD,JEUDI AND VENDREDI,[737],[],277,Whodunnits,,,4
4759,361,S16E17: Whodunnits [26 | 15] Walruses,1330,Parts of an airport,DP RT RLN G,DEPARTURE LOUNGE,"[747,749]",[],281,Walruses,,,1
4760,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1331,Questions,WH TST HC PTLFD NM RK,WHAT IS THE CAPITAL OF DENMARK?,[734],[],276,Bridges,,,1
4761,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1331,Questions,WHYDD THCHC KNCR SSTHRD,WHY DID THE CHICKEN CROSS THE ROAD?,[301],[],280,Puzzle Hunters,,,2
4762,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1331,Questions,WHCHH RGLY PHWL DYLK,WHICH HIEROGLYPH WOULD YOU LIKE?,[301],[],280,Puzzle Hunters,,,3
4763,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1331,Questions,WHL TTHD GST,WHO LET THE DOGS OUT?,[734],[],276,Bridges,,,4
4764,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1332,Answers,CP NH GN,COPENHAGEN,[301],[],280,Puzzle Hunters,,,1
4765,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1332,Answers,TG TTT HTH RSD,TO GET TO THE OTHER SIDE,[735],[],276,Bridges,,,2
4766,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1332,Answers,TWR DSPL S,"TWO REEDS, PLEASE",[301],[],280,Puzzle Hunters,,,3
4767,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1332,Answers,W HW HW HW H,WHO WHO WHO WHO,[734],[],276,Bridges,,,4
4768,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1333,Pessimistic proverbs,TM NYCK SSP LTHB RTH,TOO MANY COOKS SPOIL THE BROTH,[734],[],276,Bridges,,,1
4769,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1333,Pessimistic proverbs,BT TRS FT HNSR RY,BETTER SAFE THAN SORRY,[301],[],280,Puzzle Hunters,,,2
4770,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1333,Pessimistic proverbs,THR SNS CHTH NGSF RLN CH,THERE'S NO SUCH THING AS A FREE LUNCH,[301],[],280,Puzzle Hunters,,,3
4771,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1333,Pessimistic proverbs,TFSG HTT FMND,OUT OF SIGHT OUT OF MIND,[735],[],276,Bridges,,,4
4772,362,S16E18: Bridges [22 | 24] Puzzle Hunters,1334,Optimistic proverbs,MN YHN DSM KLG HTWRK,MANY HANDS MAKE LIGHT WORK,[301],[],280,Puzzle Hunters,,,1
4773,363,S16E19: Barons [25 | 20] Colleagues,1335,Seaside districts and their cities,BN DN DSY DNY,BONDI AND SYDNEY,[751],[],282,Barons,,,1
4774,363,S16E19: Barons [25 | 20] Colleagues,1335,Seaside districts and their cities,PRT BLLN DDNB RGH,PORTOBELLO AND EDINBURGH,[751],[],282,Barons,,,2
4775,363,S16E19: Barons [25 | 20] Colleagues,1335,Seaside districts and their cities,CN YS LN DNDN WY RK,CONEY ISLAND AND NEW YORK,[765],[],287,Colleagues,,,3
4776,363,S16E19: Barons [25 | 20] Colleagues,1335,Seaside districts and their cities,CP CB NN DRDJ NR,COPACABANA AND RIO DE JANEIRO,[765],[],287,Colleagues,,,4
